SURVEY,SAMPLE_DATE,TAXON_NAME,TAXON_GROUP,ABUNDANCE_M3
IMOS,2012-05-18 00:00:00,Proboscia alata,Diatom,75000
IMOS,2012-05-18 00:00:00,Pseudo-nitzschia delicatissima complex <=3 µm,Diatom,7836000
IMOS,2012-05-18 00:00:00,Pseudo-nitzschia seriata complex >3 µm,Diatom,1903000
IMOS,2012-05-18 00:00:00,Pseudosolenia spp. ~30 µm cell width,Diatom,75000
IMOS,2012-05-18 00:00:00,Pseudosolenia spp. ~60 µm cell width,Diatom,75000
IMOS,2012-05-18 00:00:00,Rhizosolenia imbricata,Diatom,485000
IMOS,2012-05-18 00:00:00,Rhizosolenia setigera,Diatom,896000
IMOS,2012-05-18 00:00:00,Skeletonema spp.,Diatom,112000
IMOS,2012-05-18 00:00:00,Thalassionema spp. < 100 µm length,Diatom,597000
IMOS,2012-05-18 00:00:00,Thalassionema spp. > 100 µm length,Diatom,112000
IMOS,2012-05-18 00:00:00,Thalassiosira spp. 10-20 µm,Diatom,75000
IMOS,2012-05-18 00:00:00,Thalassiothrix spp.,Diatom,75000
IMOS,2012-05-18 00:00:00,Trichodesmium spp.,Cyanobacteria,37000
IMOS,2012-05-18 00:00:00,Tripos trichoceros,Dinoflagellate,37000
IMOS,2009-02-24 00:00:00,Cerataulina pelagica,Diatom,2111000
IMOS,2009-02-24 00:00:00,Chaetoceros spp. 20-30 µm,Diatom,1389000
IMOS,2009-02-24 00:00:00,Chaetoceros spp. < 10 µm cell width,Diatom,556000
IMOS,2009-02-24 00:00:00,Cylindrotheca closterium,Diatom,444000
IMOS,2009-02-24 00:00:00,Dactyliosolen fragilissimus,Diatom,944000
IMOS,2009-02-24 00:00:00,Dinophysis spp.,Dinoflagellate,111000
IMOS,2009-02-24 00:00:00,Guinardia delicatula,Diatom,778000
IMOS,2009-02-24 00:00:00,Guinardia striata,Diatom,722000
IMOS,2009-02-24 00:00:00,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,222000
IMOS,2009-02-24 00:00:00,Helicotheca spp.,Diatom,167000
IMOS,2009-02-24 00:00:00,Hemiaulus spp.,Diatom,222000
IMOS,2009-02-24 00:00:00,Lauderia annulata < 70 µm length,Diatom,111000
IMOS,2009-02-24 00:00:00,Leptocylindrus danicus,Diatom,9556000
IMOS,2009-02-24 00:00:00,Pleurosigma spp. < 150 µm,Diatom,111000
IMOS,2009-02-24 00:00:00,Prorocentrum spp.,Dinoflagellate,111000
IMOS,2009-02-24 00:00:00,Pseudo-nitzschia delicatissima complex <=3 µm,Diatom,1556000
IMOS,2009-02-24 00:00:00,Pseudo-nitzschia seriata complex >3 µm,Diatom,111000
IMOS,2009-02-24 00:00:00,Rhizosolenia fallax,Diatom,111000
IMOS,2009-02-24 00:00:00,Skeletonema spp.,Diatom,12222000
IMOS,2009-02-24 00:00:00,Thalassiosira spp. 10-20 µm,Diatom,111000
IMOS,2009-02-24 00:00:00,Trichodesmium spp.,Cyanobacteria,111000
IMOS,2009-09-21 00:00:00,Chaetoceros spp. 20-30 µm,Diatom,12452000
IMOS,2009-09-21 00:00:00,Chaetoceros spp. < 10 µm cell width,Diatom,23887000
IMOS,2009-09-21 00:00:00,Cylindrotheca closterium,Diatom,6099000
IMOS,2009-09-21 00:00:00,Dactyliosolen fragilissimus,Diatom,1779000
IMOS,2009-09-21 00:00:00,Eucampia spp. <100 µm cell length,Diatom,3049000
IMOS,2009-09-21 00:00:00,Guinardia delicatula,Diatom,8132000
IMOS,2009-09-21 00:00:00,Gyrodinium spp.,Dinoflagellate,762000
IMOS,2009-09-21 00:00:00,Leptocylindrus danicus,Diatom,33289000
IMOS,2009-09-21 00:00:00,Leptocylindrus minimus,Diatom,24141000
IMOS,2009-09-21 00:00:00,Meuniera membranacea,Diatom,1016000
IMOS,2009-09-21 00:00:00,Navicula cf. 40-60 µm length,Diatom,254000
IMOS,2009-09-21 00:00:00,Noctiluca scintillans,Dinoflagellate,10000
IMOS,2009-09-21 00:00:00,Pleurosigma spp. < 150 µm,Diatom,508000
IMOS,2009-09-21 00:00:00,Proboscia alata,Diatom,1016000
IMOS,2009-09-21 00:00:00,Pseudo-nitzschia delicatissima complex <=3 µm,Diatom,10165000
IMOS,2009-09-21 00:00:00,Pseudo-nitzschia seriata complex >3 µm,Diatom,9148000
IMOS,2009-09-21 00:00:00,Rhizosolenia fallax,Diatom,254000
IMOS,2009-09-21 00:00:00,Rhizosolenia setigera,Diatom,2795000
IMOS,2009-09-21 00:00:00,Skeletonema spp.,Diatom,7623000
IMOS,2009-09-21 00:00:00,Thalassiosira gravida,Diatom,762000
IMOS,2009-09-21 00:00:00,Thalassiosira spp. 10-20 µm,Diatom,1271000
IMOS,2009-09-21 00:00:00,Tripos spp.,Dinoflagellate,254000
IMOS,2009-09-25 00:00:00,Chaetoceros spp. 20-30 µm,Diatom,2420000
IMOS,2009-09-25 00:00:00,Chaetoceros spp. < 10 µm cell width,Diatom,3872000
IMOS,2009-09-25 00:00:00,Cylindrotheca closterium,Diatom,1936000
IMOS,2009-09-25 00:00:00,Dactyliosolen fragilissimus,Diatom,2420000
IMOS,2009-09-25 00:00:00,Eucampia spp. <100 µm cell length,Diatom,968000
IMOS,2009-09-25 00:00:00,Guinardia delicatula,Diatom,11133000
IMOS,2009-09-25 00:00:00,Guinardia striata,Diatom,968000
IMOS,2009-09-25 00:00:00,Gyrodinium spp.,Dinoflagellate,968000
IMOS,2009-09-25 00:00:00,Leptocylindrus danicus,Diatom,12101000
IMOS,2009-09-25 00:00:00,Leptocylindrus minimus,Diatom,96805000
IMOS,2009-09-25 00:00:00,Meuniera membranacea,Diatom,2420000
IMOS,2009-09-25 00:00:00,Noctiluca scintillans,Dinoflagellate,39000
IMOS,2009-09-25 00:00:00,Proboscia alata,Diatom,1936000
IMOS,2009-09-25 00:00:00,Protoperidinium spp.,Dinoflagellate,484000
IMOS,2009-09-25 00:00:00,Pseudo-nitzschia delicatissima complex <=3 µm,Diatom,58083000
IMOS,2009-09-25 00:00:00,Pseudo-nitzschia seriata complex >3 µm,Diatom,150048000
IMOS,2009-09-25 00:00:00,Rhizosolenia fallax,Diatom,2904000
IMOS,2009-09-25 00:00:00,Rhizosolenia setigera,Diatom,1452000
IMOS,2009-09-25 00:00:00,Stephanopyxis spp.,Diatom,19000
IMOS,2009-09-25 00:00:00,Thalassiosira gravida,Diatom,2904000
IMOS,2009-09-25 00:00:00,Thalassiosira spp. 10-20 µm,Diatom,1452000
IMOS,2010-05-11 00:00:00,Actinocyclus spp.,Diatom,25000
IMOS,2010-05-11 00:00:00,Bacteriastrum spp.,Diatom,275000
IMOS,2010-05-11 00:00:00,Chaetoceros spp. < 10 µm cell width,Diatom,1075000
IMOS,2010-05-11 00:00:00,Climacodium spp.,Diatom,200000
IMOS,2010-05-11 00:00:00,Cylindrotheca closterium,Diatom,1225000
IMOS,2010-05-11 00:00:00,Dactyliosolen fragilissimus,Diatom,75000
IMOS,2010-05-11 00:00:00,Gyrodinium spp.,Dinoflagellate,50000
IMOS,2010-05-11 00:00:00,Helicotheca spp.,Diatom,25000
IMOS,2010-05-11 00:00:00,Leptocylindrus danicus,Diatom,75000
IMOS,2010-05-11 00:00:00,Leptocylindrus mediterraneus,Diatom,25000
IMOS,2010-05-11 00:00:00,Leptocylindrus minimus,Diatom,100000
IMOS,2010-05-11 00:00:00,Oxytoxum laticeps,Dinoflagellate,25000
IMOS,2010-05-11 00:00:00,Pleurosigma spp. < 150 µm,Diatom,50000
IMOS,2010-05-11 00:00:00,Proboscia alata,Diatom,50000
IMOS,2010-05-11 00:00:00,Protoperidinium pellucidum,Dinoflagellate,25000
IMOS,2010-05-11 00:00:00,Pseudo-nitzschia delicatissima complex <=3 µm,Diatom,1275000
IMOS,2010-05-11 00:00:00,Pseudo-nitzschia seriata complex >3 µm,Diatom,125000
IMOS,2010-05-11 00:00:00,Rhizosolenia setigera,Diatom,100000
IMOS,2010-05-11 00:00:00,Scrippsiella spp.,Dinoflagellate,25000
IMOS,2010-05-11 00:00:00,Thalassiosira spp. 10-20 µm,Diatom,75000
IMOS,2010-05-11 00:00:00,Trichodesmium spp.,Cyanobacteria,350000
IMOS,2010-07-02 00:00:00,Bacteriastrum spp.,Diatom,89000
IMOS,2010-07-02 00:00:00,Cerataulina pelagica,Diatom,22000
IMOS,2010-07-02 00:00:00,Chaetoceros spp. 20-30 µm,Diatom,45000
IMOS,2010-07-02 00:00:00,Chaetoceros spp. < 10 µm cell width,Diatom,646000
IMOS,2010-07-02 00:00:00,Cylindrotheca closterium,Diatom,245000
IMOS,2010-07-02 00:00:00,Dactyliosolen fragilissimus,Diatom,156000
IMOS,2010-07-02 00:00:00,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,67000
IMOS,2010-07-02 00:00:00,Gyrodinium spp.,Dinoflagellate,89000
IMOS,2010-07-02 00:00:00,Hemiaulus spp.,Diatom,22000
IMOS,2010-07-02 00:00:00,Navicula cf. 20-40 µm length,Diatom,223000
IMOS,2010-07-02 00:00:00,Navicula septentrionalis,Diatom,156000
IMOS,2010-07-02 00:00:00,Oxytoxum spp.,Dinoflagellate,22000
IMOS,2010-07-02 00:00:00,Pleurosigma spp. < 150 µm,Diatom,22000
IMOS,2010-07-02 00:00:00,Proboscia alata,Diatom,45000
IMOS,2010-07-02 00:00:00,Prorocentrum spp.,Dinoflagellate,89000
IMOS,2010-07-02 00:00:00,Protoperidinium pellucidum,Dinoflagellate,22000
IMOS,2010-07-02 00:00:00,Pseudo-nitzschia delicatissima complex <=3 µm,Diatom,334000
IMOS,2010-07-02 00:00:00,Pseudo-nitzschia seriata complex >3 µm,Diatom,22000
IMOS,2010-07-02 00:00:00,Rhizosolenia setigera,Diatom,22000
IMOS,2010-07-02 00:00:00,Thalassiosira gravida,Diatom,45000
IMOS,2010-07-02 00:00:00,Thalassiosira spp. 10-20 µm,Diatom,67000
IMOS,2010-07-02 00:00:00,Trichodesmium spp.,Cyanobacteria,22000
IMOS,2010-08-18 00:00:00,Actinocyclus spp.,Diatom,45000
IMOS,2010-08-18 00:00:00,Bacteriastrum spp.,Diatom,45000
IMOS,2010-08-18 00:00:00,Cerataulina pelagica,Diatom,45000
IMOS,2010-08-18 00:00:00,Chaetoceros spp. 20-30 µm,Diatom,201000
IMOS,2010-08-18 00:00:00,Chaetoceros spp. < 10 µm cell width,Diatom,918000
IMOS,2010-08-18 00:00:00,Cylindrotheca closterium,Diatom,201000
IMOS,2010-08-18 00:00:00,Dactyliosolen fragilissimus,Diatom,537000
IMOS,2010-08-18 00:00:00,Guinardia delicatula,Diatom,157000
IMOS,2010-08-18 00:00:00,Guinardia flaccida <150 µm length,Diatom,90000
IMOS,2010-08-18 00:00:00,Guinardia striata,Diatom,649000
IMOS,2010-08-18 00:00:00,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,67000
IMOS,2010-08-18 00:00:00,Gyrodinium spp.,Dinoflagellate,90000
IMOS,2010-08-18 00:00:00,Leptocylindrus danicus,Diatom,179000
IMOS,2010-08-18 00:00:00,Navicula cf. 20-40 µm length,Diatom,90000
IMOS,2010-08-18 00:00:00,Oxytoxum spp.,Dinoflagellate,22000
IMOS,2010-08-18 00:00:00,Pleurosigma spp. < 150 µm,Diatom,45000
IMOS,2010-08-18 00:00:00,Prorocentrum spp.,Dinoflagellate,45000
IMOS,2010-08-18 00:00:00,Protoperidinium pellucidum,Dinoflagellate,22000
IMOS,2010-08-18 00:00:00,Pseudo-nitzschia delicatissima complex <=3 µm,Diatom,582000
IMOS,2010-08-18 00:00:00,Pseudo-nitzschia seriata complex >3 µm,Diatom,45000
IMOS,2010-08-18 00:00:00,Rhizosolenia fallax,Diatom,134000
IMOS,2010-08-18 00:00:00,Scrippsiella spp.,Dinoflagellate,22000
IMOS,2010-08-18 00:00:00,Thalassiosira spp. 10-20 µm,Diatom,425000
IMOS,2010-08-18 00:00:00,Tripos fusus type,Dinoflagellate,22000
IMOS,2010-10-14 00:00:00,Bacteriastrum spp.,Diatom,48000
IMOS,2010-10-14 00:00:00,Cerataulina pelagica,Diatom,71000
IMOS,2010-10-14 00:00:00,Climacodium spp.,Diatom,667000
IMOS,2010-10-14 00:00:00,Cylindrotheca closterium,Diatom,1501000
IMOS,2010-10-14 00:00:00,Dactyliosolen fragilissimus,Diatom,71000
IMOS,2010-10-14 00:00:00,Dinophysis tripos,Dinoflagellate,119000
IMOS,2010-10-14 00:00:00,Fragilariopsis spp.,Diatom,48000
IMOS,2010-10-14 00:00:00,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,48000
IMOS,2010-10-14 00:00:00,Gyrodinium spp.,Dinoflagellate,48000
IMOS,2010-10-14 00:00:00,Helicotheca spp.,Diatom,24000
IMOS,2010-10-14 00:00:00,Leptocylindrus danicus,Diatom,48000
IMOS,2010-10-14 00:00:00,Leptocylindrus mediterraneus,Diatom,95000
IMOS,2010-10-14 00:00:00,Leptocylindrus minimus,Diatom,214000
IMOS,2010-10-14 00:00:00,Navicula cf. 60-80 µm length,Diatom,24000
IMOS,2010-10-14 00:00:00,Proboscia alata,Diatom,619000
IMOS,2010-10-14 00:00:00,Prorocentrum spp.,Dinoflagellate,24000
IMOS,2010-10-14 00:00:00,Protoperidinium oceanicum,Dinoflagellate,24000
IMOS,2010-10-14 00:00:00,Pseudo-nitzschia delicatissima complex <=3 µm,Diatom,810000
IMOS,2010-10-14 00:00:00,Pseudosolenia spp. ~30 µm cell width,Diatom,48000
IMOS,2010-10-14 00:00:00,Rhizosolenia fallax,Diatom,119000
IMOS,2010-10-14 00:00:00,Scrippsiella spp.,Dinoflagellate,24000
IMOS,2010-10-14 00:00:00,Trichodesmium spp.,Cyanobacteria,2597000
IMOS,2010-10-14 00:00:00,Tripos horridus,Dinoflagellate,71000
IMOS,2011-03-30 00:00:00,Bacteriastrum spp.,Diatom,124000
IMOS,2011-03-30 00:00:00,Chaetoceros spp. 20-30 µm,Diatom,148000
IMOS,2011-03-30 00:00:00,Chaetoceros spp. < 10 µm cell width,Diatom,965000
IMOS,2011-03-30 00:00:00,Cyanobacteria cluster,Cyanobacteria,1484000
IMOS,2011-03-30 00:00:00,Cylindrotheca closterium,Diatom,618000
IMOS,2011-03-30 00:00:00,Dactyliosolen fragilissimus,Diatom,2424000
IMOS,2011-03-30 00:00:00,Dactyliosolen phuketensis,Diatom,49000
IMOS,2011-03-30 00:00:00,Guinardia striata,Diatom,49000
IMOS,2011-03-30 00:00:00,Gymnodinioid dinoflagellate 10-20 µm,Dinoflagellate,49000
IMOS,2011-03-30 00:00:00,Gyrodinium spp.,Dinoflagellate,25000
IMOS,2011-03-30 00:00:00,Hemiaulus spp.,Diatom,49000
IMOS,2011-03-30 00:00:00,Leptocylindrus danicus,Diatom,4602000
IMOS,2011-03-30 00:00:00,Leptocylindrus mediterraneus,Diatom,198000
IMOS,2011-03-30 00:00:00,Leptocylindrus minimus,Diatom,1831000
IMOS,2011-03-30 00:00:00,Navicula septentrionalis,Diatom,173000
IMOS,2011-03-30 00:00:00,Oxytoxum spp.,Dinoflagellate,49000
IMOS,2011-03-30 00:00:00,Proboscia alata,Diatom,74000
IMOS,2011-03-30 00:00:00,Prorocentrum spp.,Dinoflagellate,74000
IMOS,2011-03-30 00:00:00,Pseudo-nitzschia delicatissima complex <=3 µm,Diatom,3909000
IMOS,2011-03-30 00:00:00,Pseudo-nitzschia seriata complex >3 µm,Diatom,990000
IMOS,2011-03-30 00:00:00,Rhizosolenia robusta,Diatom,25000
IMOS,2011-03-30 00:00:00,Rhizosolenia setigera,Diatom,49000
IMOS,2011-03-30 00:00:00,Scrippsiella spp.,Dinoflagellate,74000
IMOS,2011-03-30 00:00:00,Thalassiosira spp. 10-20 µm,Diatom,371000
IMOS,2011-03-30 00:00:00,Thalassiothrix spp.,Diatom,25000
IMOS,2011-03-30 00:00:00,Trichodesmium spp.,Cyanobacteria,396000
IMOS,2011-07-18 00:00:00,Asterionellopsis spp. ~50 µm length,Diatom,1697000
IMOS,2011-07-18 00:00:00,Bacteriastrum spp.,Diatom,4242000
IMOS,2011-07-18 00:00:00,Bellerochea spp.,Diatom,424000
IMOS,2011-07-18 00:00:00,Chaetoceros decipiens < 15 µm cell width,Diatom,1527000
IMOS,2011-07-18 00:00:00,Chaetoceros lorenzianus,Diatom,170000
IMOS,2011-07-18 00:00:00,Chaetoceros peruvianus < 40 µm cell width,Diatom,424000
IMOS,2011-07-18 00:00:00,Chaetoceros spp. 10-20 µm,Diatom,509000
IMOS,2011-07-18 00:00:00,Chaetoceros spp. < 10 µm cell width,Diatom,5768000
IMOS,2011-07-18 00:00:00,Climacodium spp.,Diatom,339000
IMOS,2011-07-18 00:00:00,Corethron pennatum,Diatom,339000
IMOS,2011-07-18 00:00:00,Coscinodiscus spp.,Diatom,254000
IMOS,2011-07-18 00:00:00,Cylindrotheca closterium,Diatom,2969000
IMOS,2011-07-18 00:00:00,Dactyliosolen fragilissimus,Diatom,848000
IMOS,2011-07-18 00:00:00,Dinophysis spp.,Dinoflagellate,85000
IMOS,2011-07-18 00:00:00,Ditylum brightwellii < 40 µm width,Diatom,85000
IMOS,2011-07-18 00:00:00,Gonyaulax spp.,Dinoflagellate,424000
IMOS,2011-07-18 00:00:00,Guinardia delicatula,Diatom,254000
IMOS,2011-07-18 00:00:00,Guinardia striata,Diatom,1188000
IMOS,2011-07-18 00:00:00,Gyrodinium spp.,Dinoflagellate,42000
IMOS,2011-07-18 00:00:00,Helicotheca spp.,Diatom,763000
IMOS,2011-07-18 00:00:00,Hemiaulus spp.,Diatom,170000
IMOS,2011-07-18 00:00:00,Lauderia annulata < 70 µm length,Diatom,254000
IMOS,2011-07-18 00:00:00,Leptocylindrus danicus,Diatom,3139000
IMOS,2011-07-18 00:00:00,Leptocylindrus minimus,Diatom,509000
IMOS,2011-07-18 00:00:00,Navicula cf. 140-160 µm length,Diatom,85000
IMOS,2011-07-18 00:00:00,Navicula septentrionalis,Diatom,424000
IMOS,2011-07-18 00:00:00,Oxytoxum spp.,Dinoflagellate,170000
IMOS,2011-07-18 00:00:00,Pleurosigma spp. < 150 µm,Diatom,85000
IMOS,2011-07-18 00:00:00,Prorocentrum spp.,Dinoflagellate,85000
IMOS,2011-07-18 00:00:00,Pseudo-nitzschia delicatissima complex <=3 µm,Diatom,4750000
IMOS,2011-07-18 00:00:00,Pseudo-nitzschia seriata complex >3 µm,Diatom,1357000
IMOS,2011-07-18 00:00:00,Pseudosolenia spp. ~60 µm cell width,Diatom,339000
IMOS,2011-07-18 00:00:00,Rhizosolenia robusta,Diatom,8000
IMOS,2011-07-18 00:00:00,Rhizosolenia setigera,Diatom,254000
IMOS,2011-07-18 00:00:00,Thalassionema spp. > 100 µm length,Diatom,1781000
IMOS,2011-07-18 00:00:00,Thalassiosira spp. 10-20 µm,Diatom,509000
IMOS,2011-07-18 00:00:00,Thalassiothrix spp.,Diatom,339000
IMOS,2011-07-18 00:00:00,Trichodesmium spp.,Cyanobacteria,8000
IMOS,2011-07-18 00:00:00,Tripos fusus,Dinoflagellate,85000
IMOS,2011-07-18 00:00:00,Tripos muelleri,Dinoflagellate,8000
IMOS,2011-08-29 00:00:00,Asterionellopsis spp. ~50 µm length,Diatom,1368000
IMOS,2011-08-29 00:00:00,Bacteriastrum spp.,Diatom,132000
IMOS,2011-08-29 00:00:00,Cerataulina pelagica,Diatom,44000
IMOS,2011-08-29 00:00:00,Chaetoceros curvisetus,Diatom,1994000
IMOS,2011-08-29 00:00:00,Chaetoceros danicus,Diatom,88000
IMOS,2011-08-29 00:00:00,Chaetoceros decipiens < 15 µm cell width,Diatom,353000
IMOS,2011-08-29 00:00:00,Chaetoceros peruvianus < 40 µm cell width,Diatom,44000
IMOS,2011-08-29 00:00:00,Chaetoceros spp. 20-30 µm,Diatom,309000
IMOS,2011-08-29 00:00:00,Chaetoceros spp. < 10 µm cell width,Diatom,2029000
IMOS,2011-08-29 00:00:00,Chaetoceros subtilis,Diatom,1951000
IMOS,2011-08-29 00:00:00,Corethron pennatum,Diatom,88000
IMOS,2011-08-29 00:00:00,Coscinodiscus spp.,Diatom,309000
IMOS,2011-08-29 00:00:00,Cylindrotheca closterium,Diatom,750000
IMOS,2011-08-29 00:00:00,Dactyliosolen fragilissimus,Diatom,132000
IMOS,2011-08-29 00:00:00,Ditylum brightwellii > 40 µm width,Diatom,220000
IMOS,2011-08-29 00:00:00,Guinardia delicatula,Diatom,1544000
IMOS,2011-08-29 00:00:00,Guinardia flaccida <150 µm length,Diatom,132000
IMOS,2011-08-29 00:00:00,Guinardia striata,Diatom,264000
IMOS,2011-08-29 00:00:00,Gyrodinium spp.,Dinoflagellate,221000
IMOS,2011-08-29 00:00:00,Helicotheca spp.,Diatom,353000
IMOS,2011-08-29 00:00:00,Lauderia annulata < 70 µm length,Diatom,1500000
IMOS,2011-08-29 00:00:00,Leptocylindrus danicus,Diatom,176000
IMOS,2011-08-29 00:00:00,Leptocylindrus minimus,Diatom,176000
IMOS,2011-08-29 00:00:00,Navicula septentrionalis,Diatom,309000
IMOS,2011-08-29 00:00:00,Pleurosigma spp. < 150 µm,Diatom,88000
IMOS,2011-08-29 00:00:00,Pseudo-nitzschia delicatissima complex <=3 µm,Diatom,1897000
IMOS,2011-08-29 00:00:00,Pseudo-nitzschia seriata complex >3 µm,Diatom,1853000
IMOS,2011-08-29 00:00:00,Rhizosolenia setigera,Diatom,309000
IMOS,2011-08-29 00:00:00,Scrippsiella spp.,Dinoflagellate,44000
IMOS,2011-08-29 00:00:00,Skeletonema spp.,Diatom,706000
IMOS,2011-08-29 00:00:00,Thalassiosira spp. 10-20 µm,Diatom,4588000
IMOS,2011-09-15 00:00:00,Amphidinium spp. <30 µm cell height,Dinoflagellate,189000
IMOS,2011-09-15 00:00:00,Asterionellopsis spp. ~50 µm length,Diatom,662000
IMOS,2011-09-15 00:00:00,Bacteriastrum spp.,Diatom,2836000
IMOS,2011-09-15 00:00:00,Cerataulina pelagica,Diatom,189000
IMOS,2011-09-15 00:00:00,Chaetoceros decipiens < 15 µm cell width,Diatom,10871000
IMOS,2011-09-15 00:00:00,Chaetoceros didymus,Diatom,9925000
IMOS,2011-09-15 00:00:00,Chaetoceros lorenzianus,Diatom,5672000
IMOS,2011-09-15 00:00:00,Chaetoceros spp. 20-30 µm,Diatom,4726000
IMOS,2011-09-15 00:00:00,Chaetoceros spp. < 10 µm cell width,Diatom,114851000
IMOS,2011-09-15 00:00:00,Cylindrotheca closterium,Diatom,567000
IMOS,2011-09-15 00:00:00,Dinophysis spp.,Dinoflagellate,95000
IMOS,2011-09-15 00:00:00,Gonyaulax spp.,Dinoflagellate,95000
IMOS,2011-09-15 00:00:00,Guinardia delicatula,Diatom,473000
IMOS,2011-09-15 00:00:00,Guinardia flaccida <150 µm length,Diatom,284000
IMOS,2011-09-15 00:00:00,Guinardia striata,Diatom,95000
IMOS,2011-09-15 00:00:00,Gyrodinium spp.,Dinoflagellate,662000
IMOS,2011-09-15 00:00:00,Lauderia annulata < 70 µm length,Diatom,95000
IMOS,2011-09-15 00:00:00,Leptocylindrus danicus,Diatom,2741000
IMOS,2011-09-15 00:00:00,Leptocylindrus minimus,Diatom,1891000
IMOS,2011-09-15 00:00:00,Navicula septentrionalis,Diatom,57000
IMOS,2011-09-15 00:00:00,Oxytoxum spp.,Dinoflagellate,95000
IMOS,2011-09-15 00:00:00,Pleurosigma spp. < 150 µm,Diatom,95000
IMOS,2011-09-15 00:00:00,Proboscia alata,Diatom,473000
IMOS,2011-09-15 00:00:00,Prorocentrum spp.,Dinoflagellate,189000
IMOS,2011-09-15 00:00:00,Protoperidinium spp.,Dinoflagellate,189000
IMOS,2011-09-15 00:00:00,Pseudo-nitzschia delicatissima complex <=3 µm,Diatom,1418000
IMOS,2011-09-15 00:00:00,Pseudo-nitzschia seriata complex >3 µm,Diatom,945000
IMOS,2011-09-15 00:00:00,Scrippsiella spp.,Dinoflagellate,473000
IMOS,2011-09-15 00:00:00,Skeletonema spp.,Diatom,851000
IMOS,2011-09-15 00:00:00,Thalassiosira spp. 10-20 µm,Diatom,378000
IMOS,2011-09-15 00:00:00,Tripos fusus,Dinoflagellate,189000
IMOS,2012-07-17 00:00:00,Asterionellopsis spp. ~50 µm length,Diatom,153266330
IMOS,2012-07-17 00:00:00,Bacteriastrum spp.,Diatom,502510
IMOS,2012-07-17 00:00:00,Chaetoceros spp. < 10 µm cell width,Diatom,4924620
IMOS,2012-07-17 00:00:00,Coscinodiscus spp. 100-150 µm,Diatom,100500
IMOS,2012-07-17 00:00:00,Cylindrotheca closterium,Diatom,100500
IMOS,2012-07-17 00:00:00,Dactyliosolen phuketensis,Diatom,402010
IMOS,2012-07-17 00:00:00,Dictyocha fibula,Silicoflagellate,201010
IMOS,2012-07-17 00:00:00,Ditylum brightwellii < 40 µm width,Diatom,1005030
IMOS,2012-07-17 00:00:00,Guinardia flaccida <150 µm length,Diatom,11859300
IMOS,2012-07-17 00:00:00,Guinardia striata,Diatom,402010
IMOS,2012-07-17 00:00:00,Helicotheca spp.,Diatom,804020
IMOS,2012-07-17 00:00:00,Lauderia annulata < 70 µm length,Diatom,2713570
IMOS,2012-07-17 00:00:00,Meuniera membranacea,Diatom,1407040
IMOS,2012-07-17 00:00:00,Nitzschia cf. bicapitata,Diatom,100500
IMOS,2012-07-17 00:00:00,Pleurosigma spp. < 150 µm,Diatom,502510
IMOS,2012-07-17 00:00:00,Proboscia alata,Diatom,100500
IMOS,2012-07-17 00:00:00,Prorocentrum spp.,Dinoflagellate,100500
IMOS,2012-07-17 00:00:00,Pseudo-nitzschia delicatissima complex <=3 µm,Diatom,502510
IMOS,2012-07-17 00:00:00,Rhizosolenia imbricata group,Diatom,100500
IMOS,2012-07-17 00:00:00,Rhizosolenia setigera group,Diatom,301510
IMOS,2012-07-17 00:00:00,Strombidium spp.,Ciliate,502510
IMOS,2012-07-17 00:00:00,Thalassiosira spp. 20-40 µm,Diatom,5829150
IMOS,2012-07-17 00:00:00,Trichodesmium spp.,Cyanobacteria,14271360
IMOS,2012-07-17 00:00:00,Tripos fusus,Dinoflagellate,100500
IMOS,2012-08-22 00:00:00,Asterionellopsis spp. ~50 µm length,Diatom,4923860
IMOS,2012-08-22 00:00:00,Bacteriastrum spp.,Diatom,25380
IMOS,2012-08-22 00:00:00,Chaetoceros spp. < 10 µm cell width,Diatom,812180
IMOS,2012-08-22 00:00:00,Coccolithophore cf.,Coccolithophore,126900
IMOS,2012-08-22 00:00:00,Cyanobacteria cluster,Cyanobacteria,25380710
IMOS,2012-08-22 00:00:00,Cyanobacteria coccoid chain,Cyanobacteria,101520
IMOS,2012-08-22 00:00:00,Cylindrotheca closterium,Diatom,203050
IMOS,2012-08-22 00:00:00,Dactyliosolen fragilissimus <150 µm length,Diatom,50760
IMOS,2012-08-22 00:00:00,Guinardia flaccida <150 µm length,Diatom,76140
IMOS,2012-08-22 00:00:00,Guinardia striata,Diatom,279190
IMOS,2012-08-22 00:00:00,Karenia spp.,Dinoflagellate,50760
IMOS,2012-08-22 00:00:00,Leptocylindrus danicus,Diatom,253810
IMOS,2012-08-22 00:00:00,Leptocylindrus minimus,Diatom,152280
IMOS,2012-08-22 00:00:00,Meuniera membranacea,Diatom,152280
IMOS,2012-08-22 00:00:00,Navicula cf. 40-60 µm length,Diatom,203050
IMOS,2012-08-22 00:00:00,Nitzschia bicapitata,Diatom,583760
IMOS,2012-08-22 00:00:00,Oxytoxum spp.,Dinoflagellate,101520
IMOS,2012-08-22 00:00:00,Pleurosigma spp. < 150 µm,Diatom,76140
IMOS,2012-08-22 00:00:00,Prorocentrum spp.,Dinoflagellate,203050
